"","Date","Count","DayNight","Game","Weekday","Area"
"19595",2012-12-09,36,1,0,0,0
"19596",2012-12-10,45,1,0,1,0
"19597",2012-12-11,39,1,0,1,0
"19598",2012-12-12,44,1,0,1,0
"19599",2012-12-13,43,1,0,1,0
"19600",2012-12-14,70,1,0,1,0
"19601",2012-12-15,46,1,0,0,0
"19602",2012-12-16,41,1,0,0,0
"19603",2012-12-17,48,1,0,1,0
"19604",2012-12-18,50,1,0,1,0
"19605",2012-12-19,59,1,0,1,0
"19606",2012-12-20,45,1,0,1,0
"19607",2012-12-21,35,1,0,1,0
"19608",2012-12-22,53,1,0,0,0
"19609",2012-12-23,44,1,0,0,0
"19610",2012-12-24,40,1,0,1,0
"19611",2012-12-25,28,1,0,1,0
"19612",2012-12-26,40,1,0,1,0
"19613",2012-12-27,44,1,0,1,0
"19614",2012-12-28,59,1,0,1,0
"19615",2012-12-29,40,1,0,0,0
"19616",2012-12-30,41,1,0,0,0
"19617",2012-12-31,40,1,0,1,0
"19618",2013-01-01,88,1,0,1,0
"19619",2013-01-02,45,1,0,1,0
"19620",2013-01-03,48,1,0,1,0
"19621",2013-01-04,51,1,0,1,0
"19622",2013-01-05,35,1,0,0,0
"19623",2013-01-06,36,1,0,0,0
"19624",2013-01-07,48,1,0,1,0
"19625",2013-01-08,38,1,0,1,0
"19626",2013-01-09,65,1,0,1,0
"19627",2013-01-10,65,1,0,1,0
"19628",2013-01-11,55,1,0,1,0
"19629",2013-01-12,44,1,0,0,0
"19630",2013-01-13,37,1,0,0,0
"19631",2013-01-14,51,1,0,1,0
"19632",2013-01-15,45,1,0,1,0
"19633",2013-01-16,55,1,0,1,0
"19634",2013-01-17,72,1,0,1,0
"19635",2013-01-18,61,1,0,1,0
"19636",2013-01-19,50,1,0,0,0
"19637",2013-01-20,33,1,0,0,0
"19638",2013-01-21,38,1,0,1,0
"19639",2013-01-22,52,1,0,1,0
"19640",2013-01-23,33,1,0,1,0
"19641",2013-01-24,59,1,0,1,0
"19642",2013-01-25,49,1,0,1,0
"19643",2013-01-26,40,1,0,0,0
"19644",2013-01-27,34,1,0,0,0
"19645",2013-01-28,56,1,0,1,0
"19646",2013-01-29,65,1,0,1,0
"19647",2013-01-30,54,1,0,1,0
"19648",2013-01-31,46,1,0,1,0
"19649",2013-02-01,68,1,0,1,0
"19650",2013-02-02,44,1,0,0,0
"19651",2013-02-03,29,1,0,0,0
"19652",2013-02-04,31,1,0,1,0
"19653",2013-02-05,40,1,0,1,0
"19654",2013-02-06,45,1,0,1,0
"19655",2013-02-07,46,1,0,1,0
"19656",2013-02-08,51,1,0,1,0
"19657",2013-02-09,49,1,0,0,0
"19658",2013-02-10,38,1,0,0,0
"19659",2013-02-11,52,1,0,1,0
"19660",2013-02-12,55,1,0,1,0
"19661",2013-02-13,53,1,0,1,0
"19662",2013-02-14,45,1,0,1,0
"19663",2013-02-15,59,1,0,1,0
"19664",2013-02-16,36,1,0,0,0
"19665",2013-02-17,43,1,0,0,0
"19666",2013-02-18,54,1,0,1,0
"19667",2013-02-19,36,1,0,1,0
"19668",2013-02-20,70,1,0,1,0
"19669",2013-02-21,55,1,0,1,0
"19670",2013-02-22,48,1,0,1,0
"19671",2013-02-23,39,1,0,0,0
"19672",2013-02-24,36,1,0,0,0
"19673",2013-02-25,34,1,0,1,0
"19674",2013-02-26,45,1,0,1,0
"19675",2013-02-27,48,1,0,1,0
"19676",2013-02-28,36,1,0,1,0
"19677",2013-03-01,48,1,0,1,0
"19678",2013-03-02,40,1,0,0,0
"19679",2013-03-03,35,1,0,0,0
"19680",2013-03-04,57,1,0,1,0
"19681",2013-03-05,36,1,0,1,0
"19682",2013-03-06,54,1,0,1,0
"19683",2013-03-07,52,1,0,1,0
"19684",2013-03-08,49,1,0,1,0
"19685",2013-03-09,54,1,0,0,0
"19686",2013-03-10,33,1,0,0,0
"19687",2013-03-11,43,1,0,1,0
"19688",2013-03-12,42,1,0,1,0
"19689",2013-03-13,51,1,0,1,0
"19690",2013-03-14,53,1,0,1,0
"19691",2013-03-15,52,1,0,1,0
"19692",2013-03-16,40,1,0,0,0
"19693",2013-03-17,40,1,0,0,0
"19694",2013-03-18,43,1,0,1,0
"19695",2013-03-19,54,1,0,1,0
"19696",2013-03-20,46,1,0,1,0
"19697",2013-03-21,46,1,0,1,0
"19698",2013-03-22,46,1,0,1,0
"19699",2013-03-23,43,1,0,0,0
"19700",2013-03-24,38,1,0,0,0
"19701",2013-03-25,42,1,0,1,0
"19702",2013-03-26,48,1,0,1,0
"19703",2013-03-27,42,1,0,1,0
"19704",2013-03-28,71,1,0,1,0
"19705",2013-03-29,42,1,0,1,0
"19706",2013-03-30,49,1,0,0,0
"19707",2013-03-31,31,1,0,0,0
"19708",2013-04-01,67,1,1,1,0
"19709",2013-04-02,43,1,0,1,0
"19710",2013-04-03,63,1,1,1,0
"19711",2013-04-04,55,1,1,1,0
"19712",2013-04-05,42,1,1,1,0
"19713",2013-04-06,42,1,1,0,0
"19714",2013-04-07,36,1,1,0,0
"19715",2013-04-08,60,1,0,1,0
"19716",2013-04-09,51,1,0,1,0
"19717",2013-04-10,44,1,0,1,0
"19718",2013-04-11,44,1,0,1,0
"19719",2013-04-12,53,1,0,1,0
"19720",2013-04-13,62,1,0,0,0
"19721",2013-04-14,33,1,0,0,0
"19722",2013-04-15,54,1,0,1,0
"19723",2013-04-16,44,1,0,1,0
"19724",2013-04-17,44,1,0,1,0
"19725",2013-04-18,47,1,0,1,0
"19726",2013-04-19,57,1,0,1,0
"19727",2013-04-20,35,1,1,0,0
"19728",2013-04-21,47,1,1,0,0
"19729",2013-04-22,53,1,1,1,0
"19730",2013-04-23,45,1,0,1,0
"19731",2013-04-24,57,1,1,1,0
"19732",2013-04-25,43,1,1,1,0
"19733",2013-04-26,59,1,1,1,0
"19734",2013-04-27,33,1,1,0,0
"19735",2013-04-28,41,1,1,0,0
"19736",2013-04-29,57,1,0,1,0
"19737",2013-04-30,55,1,0,1,0
"19738",2013-05-01,85,1,0,1,0
"19739",2013-05-02,48,1,0,1,0
"19740",2013-05-03,60,1,0,1,0
"19741",2013-05-04,55,1,0,0,0
"19742",2013-05-05,50,1,0,0,0
"19743",2013-05-06,59,1,0,1,0
"19744",2013-05-07,60,1,0,1,0
"19745",2013-05-08,61,1,0,1,0
"19746",2013-05-09,49,1,0,1,0
"19747",2013-05-10,68,1,1,1,0
"19748",2013-05-11,51,1,1,0,0
"19749",2013-05-12,45,1,1,0,0
"19750",2013-05-13,56,1,0,1,0
"19751",2013-05-14,61,1,0,1,0
"19752",2013-05-15,59,1,0,1,0
"19753",2013-05-16,52,1,0,1,0
"19754",2013-05-17,50,1,0,1,0
"19755",2013-05-18,59,1,0,0,0
"19756",2013-05-19,57,1,0,0,0
"19757",2013-05-20,53,1,1,1,0
"19758",2013-05-21,67,1,1,1,0
"19759",2013-05-22,51,1,1,1,0
"19760",2013-05-23,58,1,0,1,0
"19761",2013-05-24,52,1,1,1,0
"19762",2013-05-25,37,1,1,0,0
"19763",2013-05-26,40,1,1,0,0
"19764",2013-05-27,31,1,1,1,0
"19765",2013-05-28,57,1,0,1,0
"19766",2013-05-29,63,1,0,1,0
"19767",2013-05-30,55,1,0,1,0
"19768",2013-05-31,55,1,0,1,0
"19769",2013-06-01,64,1,0,0,0
"19770",2013-06-02,38,1,0,0,0
"19771",2013-06-03,54,1,0,1,0
"19772",2013-06-04,44,1,0,1,0
"19773",2013-06-05,74,1,0,1,0
"19774",2013-06-06,43,1,1,1,0
"19775",2013-06-07,55,1,1,1,0
"19776",2013-06-08,55,1,1,0,0
"19777",2013-06-09,45,1,1,0,0
"19778",2013-06-10,51,1,1,1,0
"19779",2013-06-11,58,1,1,1,0
"19780",2013-06-12,55,1,0,1,0
"19781",2013-06-13,66,1,0,1,0
"19782",2013-06-14,62,1,0,1,0
"19783",2013-06-15,62,1,0,0,0
"19784",2013-06-16,48,1,0,0,0
"19785",2013-06-17,58,1,0,1,0
"19786",2013-06-18,64,1,0,1,0
"19787",2013-06-19,65,1,0,1,0
"19788",2013-06-20,69,1,0,1,0
"19789",2013-06-21,62,1,0,1,0
"19790",2013-06-22,54,1,0,0,0
"19791",2013-06-23,39,1,0,0,0
"19792",2013-06-24,43,1,0,1,0
"19793",2013-06-25,50,1,1,1,0
"19794",2013-06-26,52,1,1,1,0
"19795",2013-06-27,61,1,0,1,0
"19796",2013-06-28,50,1,1,1,0
"19798",2013-06-29,60,1,1,0,0
"19799",2013-06-30,43,1,1,0,0
"19800",2013-07-01,64,1,0,1,0
"19801",2013-07-02,62,1,1,1,0
"19802",2013-07-03,49,1,1,1,0
"19803",2013-07-04,53,1,1,1,0
"19804",2013-07-05,52,1,0,1,0
"19805",2013-07-06,54,1,0,0,0
"19806",2013-07-07,47,1,0,0,0
"19807",2013-07-08,51,1,1,1,0
"19808",2013-07-09,58,1,0,1,0
"19809",2013-07-10,60,1,0,1,0
"19810",2013-07-11,48,1,0,1,0
"19811",2013-07-12,58,1,0,1,0
"19812",2013-07-13,57,1,0,0,0
"19813",2013-07-14,52,1,0,0,0
"19814",2013-07-15,61,1,0,1,0
"19815",2013-07-16,59,1,0,1,0
"19816",2013-07-17,56,1,0,1,0
"19817",2013-07-18,53,1,0,1,0
"19818",2013-07-19,54,1,1,1,0
"19819",2013-07-20,45,1,1,0,0
"19820",2013-07-21,61,1,1,0,0
"19821",2013-07-22,62,1,1,1,0
"19822",2013-07-23,70,1,1,1,0
"19823",2013-07-24,55,1,1,1,0
"19824",2013-07-25,60,1,1,1,0
"19825",2013-07-26,60,1,1,1,0
"19826",2013-07-27,58,1,1,0,0
"19827",2013-07-28,47,1,1,0,0
"19828",2013-07-29,61,1,0,1,0
"19829",2013-07-30,50,1,0,1,0
"19830",2013-07-31,59,1,0,1,0
"19831",2013-08-01,65,1,0,1,0
"19832",2013-08-02,60,1,0,1,0
"19833",2013-08-03,46,1,0,0,0
"19834",2013-08-04,52,1,0,0,0
"19835",2013-08-05,56,1,1,1,0
"19836",2013-08-06,58,1,1,1,0
"19837",2013-08-07,48,1,1,1,0
"19838",2013-08-08,50,1,0,1,0
"19839",2013-08-09,56,1,1,1,0
"19841",2013-08-10,60,1,1,0,0
"19842",2013-08-11,54,1,1,0,0
"19843",2013-08-12,55,1,1,1,0
"19844",2013-08-13,58,1,1,1,0
"19845",2013-08-14,45,1,1,1,0
"19846",2013-08-15,50,1,0,1,0
"19847",2013-08-16,65,1,0,1,0
"19848",2013-08-17,52,1,0,0,0
"19849",2013-08-18,47,1,0,0,0
"19850",2013-08-19,56,1,0,1,0
"19851",2013-08-20,52,1,0,1,0
"19852",2013-08-21,59,1,0,1,0
"19853",2013-08-22,44,1,0,1,0
"19854",2013-08-23,47,1,1,1,0
"19855",2013-08-24,55,1,1,0,0
"19856",2013-08-25,65,1,1,0,0
"19857",2013-08-26,61,1,1,1,0
"19858",2013-08-27,52,1,1,1,0
"19859",2013-08-28,57,1,1,1,0
"19860",2013-08-29,52,1,0,1,0
"19861",2013-08-30,63,1,0,1,0
"19862",2013-08-31,47,1,0,0,0
"19863",2013-09-01,56,1,0,0,0
"19864",2013-09-02,59,1,0,1,0
"19865",2013-09-03,51,1,0,1,0
"19866",2013-09-04,53,1,0,1,0
"19867",2013-09-05,52,1,0,1,0
"19868",2013-09-06,51,1,0,1,0
"19869",2013-09-07,60,1,0,0,0
"19870",2013-09-08,47,1,0,0,0
"19871",2013-09-09,42,1,1,1,0
"19872",2013-09-10,54,1,1,1,0
"19873",2013-09-11,47,1,1,1,0
"19874",2013-09-12,58,1,1,1,0
"19875",2013-09-13,54,1,1,1,0
"19876",2013-09-14,42,1,1,0,0
"19877",2013-09-15,42,1,1,0,0
"19878",2013-09-16,39,1,1,1,0
"19879",2013-09-17,51,1,1,1,0
"19880",2013-09-18,46,1,1,1,0
"19881",2013-09-19,49,1,0,1,0
"19882",2013-09-20,46,1,0,1,0
"19883",2013-09-21,33,1,0,0,0
"19884",2013-09-22,37,1,0,0,0
"19885",2013-09-23,50,1,1,1,0
"19886",2013-09-24,47,1,0,1,0
"19887",2013-09-25,64,1,0,1,0
"19888",2013-09-26,55,1,1,1,0
"19889",2013-09-27,48,1,1,1,0
"19890",2013-09-28,54,1,1,0,0
"19891",2013-09-29,31,1,1,0,0
"19892",2013-09-30,50,1,0,1,0
"19893",2013-10-01,62,1,0,1,0
"19894",2013-10-02,44,1,0,1,0
"19895",2013-10-03,40,1,0,1,0
"19896",2013-10-04,56,1,0,1,0
"19897",2013-10-05,54,1,0,0,0
"19898",2013-10-06,51,1,0,0,0
"19899",2013-10-07,51,1,0,1,0
"19900",2013-10-08,54,1,0,1,0
"19901",2013-10-09,49,1,0,1,0
"19902",2013-10-10,58,1,0,1,0
"19903",2013-10-11,51,1,0,1,0
"19904",2013-10-12,53,1,0,0,0
"19905",2013-10-13,34,1,0,0,0
"19906",2013-10-14,42,1,0,1,0
"19907",2013-10-15,44,1,0,1,0
"19908",2013-10-16,54,1,0,1,0
"19909",2013-10-17,46,1,0,1,0
"19910",2013-10-18,61,1,0,1,0
"19911",2013-10-19,47,1,0,0,0
"19912",2013-10-20,60,1,0,0,0
"19913",2013-10-21,48,1,0,1,0
"19914",2013-10-22,46,1,0,1,0
"19915",2013-10-23,48,1,0,1,0
"19916",2013-10-24,43,1,0,1,0
"19917",2013-10-25,50,1,0,1,0
"19918",2013-10-26,51,1,0,0,0
"19919",2013-10-27,48,1,0,0,0
"19920",2013-10-28,57,1,0,1,0
"19921",2013-10-29,54,1,0,1,0
"19922",2013-10-30,37,1,0,1,0
"19923",2013-10-31,59,1,0,1,0
"19924",2013-11-01,67,1,0,1,0
"19925",2013-11-02,41,1,0,0,0
"19926",2013-11-03,49,1,0,0,0
"19927",2013-11-04,52,1,0,1,0
"19928",2013-11-05,59,1,0,1,0
"19929",2013-11-06,45,1,0,1,0
"19930",2013-11-07,47,1,0,1,0
"19931",2013-11-08,57,1,0,1,0
"19932",2013-11-09,42,1,0,0,0
"19933",2013-11-10,43,1,0,0,0
"19934",2013-11-11,35,1,0,1,0
"19935",2013-11-12,40,1,0,1,0
"19936",2013-11-13,57,1,0,1,0
"19937",2013-11-14,48,1,0,1,0
"19938",2013-11-15,51,1,0,1,0
"19939",2013-11-16,36,1,0,0,0
"19940",2013-11-17,48,1,0,0,0
"19941",2013-11-18,52,1,0,1,0
"19942",2013-11-19,56,1,0,1,0
"19943",2013-11-20,53,1,0,1,0
"19944",2013-11-21,57,1,0,1,0
"19945",2013-11-22,57,1,0,1,0
"19946",2013-11-23,46,1,0,0,0
"19947",2013-11-24,32,1,0,0,0
"19948",2013-11-25,43,1,0,1,0
"19949",2013-11-26,42,1,0,1,0
"19950",2013-11-27,38,1,0,1,0
"19951",2013-11-28,31,1,0,1,0
"19952",2013-11-29,52,1,0,1,0
"19953",2013-11-30,45,1,0,0,0
"19954",2013-12-01,62,1,0,0,0
"19955",2013-12-02,40,1,0,1,0
"19956",2013-12-03,55,1,0,1,0
"19957",2013-12-04,48,1,0,1,0
"19958",2013-12-05,46,1,0,1,0
"19959",2013-12-06,49,1,0,1,0
"19960",2013-12-07,36,1,0,0,0
"19961",2013-12-08,28,1,0,0,0
"19962",2013-12-09,51,1,0,1,0
"19963",2013-12-10,48,1,0,1,0
"19964",2013-12-11,37,1,0,1,0
"19965",2013-12-12,38,1,0,1,0
"19966",2013-12-13,51,1,0,1,0
"19967",2013-12-14,38,1,0,0,0
"19968",2013-12-15,43,1,0,0,0
"19969",2013-12-16,43,1,0,1,0
"19970",2013-12-17,47,1,0,1,0
"19971",2013-12-18,56,1,0,1,0
"19972",2013-12-19,58,1,0,1,0
"19973",2013-12-20,61,1,0,1,0
"19974",2013-12-21,43,1,0,0,0
"19975",2013-12-22,41,1,0,0,0
"19976",2013-12-23,43,1,0,1,0
"19977",2013-12-24,32,1,0,1,0
"19978",2013-12-25,22,1,0,1,0
"19979",2013-12-26,30,1,0,1,0
"19980",2013-12-27,35,1,0,1,0
"19981",2013-12-28,47,1,0,0,0
"19982",2013-12-29,46,1,0,0,0
"19983",2013-12-30,46,1,0,1,0
"19984",2013-12-31,33,1,0,1,0
"19985",2014-01-01,71,1,0,1,0
"19986",2014-01-02,35,1,0,1,0
"19987",2014-01-03,23,1,0,1,0
"19988",2014-01-04,26,1,0,0,0
"19989",2014-01-05,11,1,0,0,0
"19990",2014-01-06,18,1,0,1,0
"19991",2014-01-07,27,1,0,1,0
"19992",2014-01-08,36,1,0,1,0
"19993",2014-01-09,46,1,0,1,0
"19994",2014-01-10,34,1,0,1,0
"19995",2014-01-11,28,1,0,0,0
"19996",2014-01-12,45,1,0,0,0
"19997",2014-01-13,36,1,0,1,0
"19998",2014-01-14,46,1,0,1,0
"19999",2014-01-15,47,1,0,1,0
"20000",2014-01-16,34,1,0,1,0
"20001",2014-01-17,41,1,0,1,0
"20002",2014-01-18,34,1,0,0,0
"20003",2014-01-19,50,1,0,0,0
"20004",2014-01-20,48,1,0,1,0
"20005",2014-01-21,38,1,0,1,0
"20006",2014-01-22,31,1,0,1,0
"20007",2014-01-23,33,1,0,1,0
"20008",2014-01-24,50,1,0,1,0
"20009",2014-01-25,39,1,0,0,0
"20010",2014-01-26,37,1,0,0,0
"20011",2014-01-27,33,1,0,1,0
"20012",2014-01-28,31,1,0,1,0
"20013",2014-01-29,46,1,0,1,0
"20014",2014-01-30,53,1,0,1,0
"20015",2014-01-31,49,1,0,1,0
"20016",2014-02-01,59,1,0,0,0
"20017",2014-02-02,29,1,0,0,0
"20018",2014-02-03,44,1,0,1,0
"20019",2014-02-04,28,1,0,1,0
"20020",2014-02-05,29,1,0,1,0
"20021",2014-02-06,42,1,0,1,0
"20022",2014-02-07,47,1,0,1,0
"20023",2014-02-08,29,1,0,0,0
"20024",2014-02-09,31,1,0,0,0
"20025",2014-02-10,48,1,0,1,0
"20026",2014-02-11,48,1,0,1,0
"20027",2014-02-12,28,1,0,1,0
"20028",2014-02-13,35,1,0,1,0
"20029",2014-02-14,47,1,0,1,0
"20030",2014-02-15,26,1,0,0,0
"20031",2014-02-16,34,1,0,0,0
"20032",2014-02-17,28,1,0,1,0
"20033",2014-02-18,36,1,0,1,0
"20034",2014-02-19,35,1,0,1,0
"20035",2014-02-20,34,1,0,1,0
"20036",2014-02-21,52,1,0,1,0
"20037",2014-02-22,35,1,0,0,0
"20038",2014-02-23,39,1,0,0,0
"20039",2014-02-24,35,1,0,1,0
"20040",2014-02-25,37,1,0,1,0
"20041",2014-02-26,47,1,0,1,0
"20042",2014-02-27,36,1,0,1,0
"20043",2014-02-28,45,1,0,1,0
"20044",2014-03-01,39,1,0,0,0
"20045",2014-03-02,32,1,0,0,0
"20046",2014-03-03,47,1,0,1,0
"20047",2014-03-04,38,1,0,1,0
"20048",2014-03-05,29,1,0,1,0
"20049",2014-03-06,38,1,0,1,0
"20050",2014-03-07,40,1,0,1,0
"20051",2014-03-08,42,1,0,0,0
"20052",2014-03-09,42,1,0,0,0
"20053",2014-03-10,60,1,0,1,0
"20054",2014-03-11,28,1,0,1,0
"20055",2014-03-12,47,1,0,1,0
"20056",2014-03-13,51,1,0,1,0
"20057",2014-03-14,45,1,0,1,0
"20058",2014-03-15,45,1,0,0,0
"20059",2014-03-16,33,1,0,0,0
"20060",2014-03-17,43,1,0,1,0
"20061",2014-03-18,47,1,0,1,0
"20062",2014-03-19,49,1,0,1,0
"20063",2014-03-20,40,1,0,1,0
"20064",2014-03-21,54,1,0,1,0
"20065",2014-03-22,56,1,0,0,0
"20066",2014-03-23,40,1,0,0,0
"20067",2014-03-24,44,1,0,1,0
"20068",2014-03-25,43,1,0,1,0
"20069",2014-03-26,42,1,0,1,0
"20070",2014-03-27,42,1,0,1,0
"20071",2014-03-28,52,1,0,1,0
"20072",2014-03-29,36,1,0,0,0
"20073",2014-03-30,44,1,0,0,0
"20074",2014-03-31,48,1,1,1,0
"20075",2014-04-01,56,1,0,1,0
"20076",2014-04-02,57,1,1,1,0
"20077",2014-04-03,39,1,1,1,0
"20078",2014-04-04,57,1,0,1,0
"20079",2014-04-05,45,1,0,0,0
"20080",2014-04-06,35,1,0,0,0
"20081",2014-04-07,40,1,0,1,0
"20082",2014-04-08,32,1,0,1,0
"20083",2014-04-09,48,1,0,1,0
"20084",2014-04-10,54,1,1,1,0
"20085",2014-04-11,40,1,1,1,0
"20086",2014-04-12,47,1,1,0,0
"20087",2014-04-13,46,1,1,0,0
"20088",2014-04-14,38,1,0,1,0
"20089",2014-04-15,43,1,1,1,0
"20090",2014-04-16,48,1,1,1,0
"20091",2014-04-17,42,1,1,1,0
"20092",2014-04-18,45,1,0,1,0
"20093",2014-04-19,36,1,0,0,0
"20094",2014-04-20,37,1,0,0,0
"20095",2014-04-21,36,1,0,1,0
"20096",2014-04-22,43,1,0,1,0
"20097",2014-04-23,45,1,0,1,0
"20098",2014-04-24,58,1,0,1,0
"20099",2014-04-25,47,1,1,1,0
"20100",2014-04-26,38,1,1,0,0
"20101",2014-04-27,34,1,1,0,0
"20102",2014-04-28,50,1,1,1,0
"20103",2014-04-29,49,1,1,1,0
"20104",2014-04-30,39,1,1,1,0
"20105",2014-05-01,52,1,0,1,0
"20106",2014-05-02,42,1,0,1,0
"20107",2014-05-03,35,1,0,0,0
"20108",2014-05-04,40,1,0,0,0
"20109",2014-05-05,49,1,0,1,0
"20110",2014-05-06,43,1,0,1,0
"20111",2014-05-07,58,1,1,1,0
"20112",2014-05-08,38,1,1,1,0
"20113",2014-05-09,45,1,1,1,0
"20114",2014-05-10,38,1,1,0,0
"20115",2014-05-11,23,1,1,0,0
"20116",2014-05-12,54,1,0,1,0
"20117",2014-05-13,45,1,0,1,0
"20118",2014-05-14,43,1,0,1,0
"20119",2014-05-15,36,1,0,1,0
"20120",2014-05-16,56,1,0,1,0
"20121",2014-05-17,41,1,0,0,0
"20122",2014-05-18,50,1,0,0,0
"20123",2014-05-19,51,1,0,1,0
"20124",2014-05-20,61,1,0,1,0
"20125",2014-05-21,56,1,0,1,0
"20126",2014-05-22,51,1,1,1,0
"20127",2014-05-23,47,1,1,1,0
"20128",2014-05-24,52,1,1,0,0
"20129",2014-05-25,43,1,1,0,0
"20130",2014-05-26,37,1,1,1,0
"20131",2014-05-27,40,1,1,1,0
"20132",2014-05-28,53,1,1,1,0
"20133",2014-05-29,52,1,0,1,0
"20134",2014-05-30,54,1,1,1,0
"20135",2014-05-31,37,1,1,0,0
"20136",2014-06-01,76,1,1,0,0
"20137",2014-06-02,59,1,0,1,0
"20138",2014-06-03,68,1,0,1,0
"20139",2014-06-04,37,1,0,1,0
"20140",2014-06-05,50,1,0,1,0
"20141",2014-06-06,58,1,0,1,0
"20142",2014-06-07,60,1,0,0,0
"20143",2014-06-08,41,1,0,0,0
"20144",2014-06-09,45,1,1,1,0
"20145",2014-06-10,27,1,0,1,0
"20146",2014-06-11,45,1,1,1,0
"20147",2014-06-12,50,1,1,1,0
"20148",2014-06-13,80,1,1,1,0
"20149",2014-06-14,46,1,1,0,0
"20150",2014-06-15,49,1,1,0,0
"20151",2014-06-16,46,1,0,1,0
"20152",2014-06-17,50,1,1,1,0
"20153",2014-06-18,43,1,1,1,0
"20154",2014-06-19,39,1,0,1,0
"20155",2014-06-20,51,1,0,1,0
"20156",2014-06-21,37,1,0,0,0
"20157",2014-06-22,51,1,0,0,0
"20158",2014-06-23,48,1,0,1,0
"20159",2014-06-24,43,1,0,1,0
"20160",2014-06-25,56,1,0,1,0
"20161",2014-06-26,51,1,0,1,0
"20162",2014-06-27,45,1,0,1,0
"20163",2014-06-28,47,1,0,0,0
"20164",2014-06-29,51,1,0,0,0
"20165",2014-06-30,54,1,0,1,0
"20166",2014-07-01,66,1,1,1,0
"20168",2014-07-02,46,1,1,1,0
"20169",2014-07-03,53,1,0,1,0
"20170",2014-07-04,63,1,1,1,0
"20171",2014-07-05,49,1,1,0,0
"20172",2014-07-06,55,1,1,0,0
"20173",2014-07-07,49,1,0,1,0
"20174",2014-07-08,52,1,0,1,0
"20175",2014-07-09,53,1,0,1,0
"20176",2014-07-10,47,1,0,1,0
"20177",2014-07-11,47,1,0,1,0
"20178",2014-07-12,37,1,0,0,0
"20179",2014-07-13,44,1,0,0,0
"20180",2014-07-14,53,1,0,1,0
"20181",2014-07-15,41,1,0,1,0
"20182",2014-07-16,49,1,0,1,0
"20183",2014-07-17,43,1,0,1,0
"20184",2014-07-18,56,1,1,1,0
"20185",2014-07-19,42,1,1,0,0
"20186",2014-07-20,48,1,1,0,0
"20187",2014-07-21,46,1,1,1,0
"20188",2014-07-22,49,1,1,1,0
"20189",2014-07-23,58,1,1,1,0
"20190",2014-07-24,58,1,0,1,0
"20191",2014-07-25,50,1,0,1,0
"20192",2014-07-26,42,1,0,0,0
"20193",2014-07-27,44,1,0,0,0
"20194",2014-07-28,54,1,0,1,0
"20195",2014-07-29,43,1,0,1,0
"20196",2014-07-30,46,1,0,1,0
"20197",2014-07-31,56,1,0,1,0
"20198",2014-08-01,66,1,1,1,0
"20199",2014-08-02,49,1,1,0,0
"20200",2014-08-03,36,1,1,0,0
"20201",2014-08-04,45,1,1,1,0
"20202",2014-08-05,49,1,1,1,0
"20203",2014-08-06,49,1,1,1,0
"20204",2014-08-07,50,1,0,1,0
"20205",2014-08-08,56,1,0,1,0
"20206",2014-08-09,58,1,0,0,0
"20207",2014-08-10,59,1,0,0,0
"20208",2014-08-11,40,1,0,1,0
"20209",2014-08-12,34,1,0,1,0
"20210",2014-08-13,49,1,0,1,0
"20211",2014-08-14,63,1,0,1,0
"20212",2014-08-15,49,1,1,1,0
"20213",2014-08-16,40,1,1,0,0
"20214",2014-08-17,42,1,1,0,0
"20215",2014-08-18,57,1,1,1,0
"20216",2014-08-19,35,1,1,1,0
"20217",2014-08-20,37,1,1,1,0
"20218",2014-08-21,48,1,0,1,0
"20219",2014-08-22,50,1,0,1,0
"20220",2014-08-23,51,1,0,0,0
"20221",2014-08-24,46,1,0,0,0
"20222",2014-08-25,49,1,0,1,0
"20223",2014-08-26,48,1,1,1,0
"20224",2014-08-27,47,1,1,1,0
"20225",2014-08-28,40,1,1,1,0
"20226",2014-08-29,42,1,1,1,0
"20227",2014-08-30,62,1,1,0,0
"20229",2014-08-31,49,1,1,0,0
"20230",2014-09-01,61,1,0,1,0
"20231",2014-09-02,45,1,0,1,0
"20232",2014-09-03,37,1,0,1,0
"20233",2014-09-04,38,1,0,1,0
"20234",2014-09-05,54,1,0,1,0
"20235",2014-09-06,38,1,0,0,0
"20236",2014-09-07,50,1,0,0,0
"20237",2014-09-08,42,1,1,1,0
"20238",2014-09-09,43,1,1,1,0
"20239",2014-09-10,37,1,1,1,0
"20240",2014-09-11,45,1,1,1,0
"20241",2014-09-12,51,1,0,1,0
"20242",2014-09-13,46,1,1,0,0
"20244",2014-09-14,48,1,1,0,0
"20245",2014-09-15,59,1,0,1,0
"20246",2014-09-16,47,1,0,1,0
"20247",2014-09-17,51,1,0,1,0
"20248",2014-09-18,56,1,0,1,0
"20249",2014-09-19,58,1,0,1,0
"20250",2014-09-20,44,1,0,0,0
"20251",2014-09-21,42,1,0,0,0
"20252",2014-09-22,47,1,0,1,0
"20253",2014-09-23,56,1,0,1,0
"20254",2014-09-24,55,1,0,1,0
"20255",2014-09-25,45,1,1,1,0
"20256",2014-09-26,46,1,1,1,0
"20257",2014-09-27,63,1,1,0,0
"20258",2014-09-28,62,1,1,0,0
"20259",2014-09-29,61,1,0,1,0
"20260",2014-09-30,39,1,0,1,0
"20261",2014-10-01,55,1,0,1,0
"20262",2014-10-02,47,1,0,1,0
"20263",2014-10-03,51,1,0,1,0
"20264",2014-10-04,43,1,0,0,0
